motion_id,title_motion,text_motion,lis_id,proposal_date,classification,acceptance_number,categories,status,billenforce_id,billmerge__id,billreject_id,created_at,updated_at,organizations_bill,propser ID,proposer,voters_id,voter_party,Table - data_cleansing.parliament,Table - data_cleansing.party_side,Table - data_cleansing.creators_type
c6a3522d-7821-4f4f-8f34-ca4b453f2fbc,ร่างพระราชบัญญัติการแบ่งปันผลประโยชน์ข้าว พ.ศ. ....,"ให้มีกฎหมายว่าด้วยการแบ่งปันผลประโยชน์ข้าว เพื่อให้กระบวนการผลิต การจำหน่าย และ
การแบ่งปันผลประโยชน์เกี่ยวกับข้าวเกิดความเป็นธรรมต้อทั้งเกษตรกร โรงสีข้าว และผู้บริโภค
และบรรเทาปัญหาความเดือดร้อนอย่างยั่งยืน โดยให้มีคณะกรรมการแบ่งปันผลประโยชน์ข้าวที่
มีองค์ประกอบจากภาคส่วนต่าง ๆ ร่วมกันกำหนดนโยบาย หลักเกณฑ์ และวิธีการบริหารจัดการ
และแบ่งปันผลประโยชน์ข้าวให้มีประสิทธิภาพ มีการกำกับ ติดตาม พัฒนา ควบคุมกระบวนการผลิต
และการตลาดให้เกิดความสมดุล",30,43721,NORMAL_BILL,10/2562,"[""การเกษตร"",""เศรษฐกิจ""]",REJECT,,,07adff65-a8d7-4bcf-9233-640ae116c9d7,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,4cc8dfaf-e5ce-41f4-94d3-53bf858308b4,นาย อนุทิน ชาญวีรกูล,4cc8dfaf-e5ce-41f4-94d3-53bf858308b4,ภูมิใจไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายรัฐบาล,พรรคการเมือง
eeee76d8-0f7f-4922-a5fc-7053896924f7,ร่างพระราชบัญญัติอนุญาโตตุลาการ (ฉบับที่ ..) พ.ศ. ....,แก้ไขให้สามารถร้องขอให้ศาลปกครองพิพากษาคดีที่อนุญาโตตุลาการวินิจฉัยชี้ขาดไปแล้วได้,196,45610,NORMAL_BILL,10/2562,"[""ยุติธรรม""]",REJECT,,,894d196e-e082-4b7a-8ba1-df2ac6f31719,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,e8b89aee-39e3-46ce-ab8b-243837f7aa63,นาย วิรัช พันธุมะผล,e8b89aee-39e3-46ce-ab8b-243837f7aa63,ภูมิใจไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),พรรคฝ่ายรัฐบาล,พรรคการเมือง
5bff2cf2-550f-436e-9687-5770ff00684d,ร่างพระราชบัญญัติค่าตอบแทนผู้เสียหาย และค่าทดแทนและค่าใช้จ่ายแก่จำเลยในคดีอาญา (ฉบับที่ ..) พ.ศ . ....,"แก้ไขเพิ่มเติมพระราชบัญญัติค่าตอบแทนผู้เสียหาย และค่าทดแทนและค่าใช้จ่ายแก่จำเลย
ในคดีอาญา พ.ศ. ๒๕๔๔ ดังต่อไปนี้ แก้ไขเพิ่มเติมบทนิยามคำว่า \ผู้เสียหาย\ และ \ค่าทดแทน\
(แก้ไขเพิ่มเติมมาตรา ๓) แก้ไขเพิ่มเติมการแจ้งสิทธิให้จำเลยทราบถึงการได้รับค่าทดแทน
และค่าใช้จ่ายในกรณีพนักงานอัยการมีคำสั่งเด็ดขาดไม่ฟ้อง (แก้ไขเพิ่มเติมมาตรา ๖/๑ วรรคสอง)
แก้ไขเพิ่มเติมเงื่อนไขการได้รับค่าทดแทนและค่าใช้จ่ายของจำเลย (แก้ไขเพิ่มเติมมาตรา ๒๐) และแก้ไขเพิ่มเติมระยะเวลายื่นคำขอรับค่าตอบแทน ค่าทดแทน หรือค่าใช้จ่าย (แก้ไขเพิ่มเติมมาตรา ๒๒ วรรคหนึ่ง)",287,44938,NORMAL_BILL,1/2566,"[""ยุติธรรม""]",REJECT,,,7df7b24f-80ba-43f3-bead-59cb855f94c6,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,94e56838-a910-4359-984d-55c0ee7a826e,นาย ศุภชัย ใจสมุทร,94e56838-a910-4359-984d-55c0ee7a826e,ภูมิใจไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายรัฐบาล,พรรคการเมือง
04e47e9d-af8a-4ef2-836c-bd7040eb37ff,ร่างพระราชบัญญัติสหกรณ์ (ฉบับที่..) พ.ศ. ....,"ให้เพิ่มความ เป็น (๗/๑) ในมาตรา ๓๓/๑ แห่งพระราชบัญญัติสหกรณ์ พ.ศ. ๒๕๔๒ ซึ่งแก้ไขเพิ่มเติมโดยพระราชบัญญัติสหกรณ์ (ฉบับที่ ๓) พ.ศ. ๒๕๖๒ คำว่า
“(๗/๑) สหกรณ์ปลอดดอกเบี้ย” (ร่างมาตรา ๓)",315,44931,NORMAL_BILL,1/2566,"[""เศรษฐกิจ"",""สวัสดิการสังคม""]",REJECT,,,dc6895e1-19db-4dc2-95d7-5493328d1554,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,f1ba25da-9e84-4b53-8f2a-bdc719b3440b,พันตำรวจเอก ทวี สอดส่อง,f1ba25da-9e84-4b53-8f2a-bdc719b3440b,ประชาชาติ,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
18948d21-9dcd-4cf7-86cd-4ce7a54fd6c1,"ร่างพระราชบัญญัติแก้ไขเพิ่มเติมพระราชกำหนดการให้ความช่วยเหลือทางการเงินแก่ผู้ประกอบ
วิสาหกิจที่ได้รับผลกระทบจากการระบาดของโรคติดเชื้อไวรัสโคโรนา ๒๐๑๙ พ.ศ. ๒๕๖๓  พ.ศ. ....",(๑) แก้ไขเพิ่มเติมบทนิยาม ของคำว่า “วิสาหกิจขนาดกลางและขนาดย่อม” (๒) แก้ไขเพิ่มเติม มาตรา ๗ วรรคหนึ่ง (๓) แก้ไขเพิ่มเติม มาตรา ๙ (๔) แก้ไขเพิ่มเติม มาตรา ๑๐ (๕) แก้ไขเพิ่มเติม มาตรา ๑๑,118,44211,NORMAL_BILL,1/2564,"[""เศรษฐกิจ"",""สวัสดิการสังคม""]",REJECT,,,b9bca3f1-3a26-4e22-a029-6da7fd7fcc79,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,7d23053a-d302-4437-ac60-f204ea008cb4,นาย วรภพ วิริยะโรจน์,7d23053a-d302-4437-ac60-f204ea008cb4,ประชาชน,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
f04eef98-9ce0-4d1d-9061-e2a4276db6fe,ร่างพระราชบัญญัติวิธีพิจารณาคดีจราจร พ.ศ. ....,"ให้มีกฎหมายว่าด้วยวิธีพิจารณาคดีจราจร เนื่องจากการกระทำความผิดจราจรทางบกส่วนหนึ่งเกิดขึ้นเพราะ
ผู้ขับขี่ขาดความรู้ความเข้าใจ และวินัยในการใช้รถและถนน ส่งผลให้เกิดปัญหาจราจร ปัญหาความปลอดภัย
ในชีวิต ร่างกาย และจิตใจของผู้ขับขี่ ผู้โดยสาร รวมทั้งบุคคลทั่วไปที่สัญจรไปมา ประกอบกับมาตรการในการ
บังคับใช้กฎหมายที่มีอยู่ยังไม่เพียงพอ จึงสมควรกำหนดวิธีพิจารณาคดีจราจรขึ้นเป็นพิเศษต่างหาก
จากคดีอาญาทั่วไป",324,43685,NORMAL_BILL,1/2562,"[""ยุติธรรม""]",REJECT,,,21f9ee92-53c3-4dec-a17b-76f53d5ecfb9,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,c47fe00c-3000-4e42-aa78-18fc4781c77c,นาย นิกร จำนง,c47fe00c-3000-4e42-aa78-18fc4781c77c,ชาติไทยพัฒนา,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายรัฐบาล,พรรคการเมือง
bb5dcd7e-4059-411e-924a-79b174810647,ร่างพระราชบัญญัติสภาองค์กรส่งเสริมกิจการพระพุทธศาสนา พ.ศ. ....,ให้มีกฎหมายว่าด้วยสภาองค์กรส่งเสริมกิจการพระพุทธศาสนา เพื่อให้เกิดการพัฒนาจิตใจและปัญญา และต้องมีมาตรการและกลไกในการป้องกันมิให้มีกรบ่อนทำลายพระพุทธศาสนาและพระภิกษุสามเณรไม่ว่าในรูปแบบใด และพึงส่งเสริมให้พุทธศาสนิกชนมีส่วนร่วมในการดำเนินมาตรการหรือกลไกดังกล่าวด้วย สมควรที่รัฐและพุทธศาสนิกชนจะดำเนินการเพื่อให้เกิดการรวมตัวกันจัดตั้งองค์กรส่งเสริมกิจการพระพุทธศาสนาและสภาองค์กรส่งเสริมกิจการพระพุทธศาสนา เพื่อให้การอุปถัมภ์และคุ้มครองพระพุทธศาสนาให้เจริญมั่นคงสืบไป จึงจำเป็นต้องตราพระราชบัญญัตินี้,169,44588,NORMAL_BILL,08/2565,"[""วัฒนธรรม""]",REJECT,,,ee4128e0-cf80-46b7-965b-86335eba4e51,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,bb7d30da-0c8d-4fbe-9d20-548b2660f1dd,ดร. นิยม เวชกามา,bb7d30da-0c8d-4fbe-9d20-548b2660f1dd,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
846da306-a990-41a5-882b-62b3d83a515f,ร่างพระราชบัญญัติเงินเดือนและเงินประจำตำแหน่งของข้าราชการพลเรือนกลาโหม พ.ศ. ....,ให้มีกฎหมายว่าด้วยเงินเดือนและเงินประจำตำแหน่งของข้าราชการพลเรือนกลาโหม โดยที่มาตรา ๖ แห่งพระราชบัญญัติจัดระเบียบราชการกระทรวงกลาโหม พ.ศ. ๒๕๕๑ บัญญัติให้อัตรเงินเดือน อัตราเงินประจำตำแหน่ง การให้ได้รับเงินเดือน และการให้ได้รับเงินประจำตำแหน่งของข้าราชการพลเรือนกลาโหม เป็นไปตามกฎหมายว่าด้วยเงินเดือนและเงินประจำตำแหน่ง จึงจำเป็นต้องตราพระราชบัญญัตินี้,285,44957,NORMAL_BILL,03/2566,"[""บริหารราชการ"",""สวัสดิการสังคม""]",REJECT,,,c1d48497-63d1-47be-9df0-d294bba09e88,26/9/2025 15:19,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 25,,คณะรัฐมนตรี คณะที่ 62  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,คณะรัฐมนตรี
9e7414d0-9e32-4d05-b0b9-bdc705d334f9,ร่างพระราชบัญญัติสภาครูและบุคลากรทางการศึกษา (ฉบับที่ ..) พ.ศ. ....,,655,45903,NORMAL_BILL,๔๙/2568,,PENDING,,,,29/9/2025 23:39,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,95de0377-402b-40f9-8427-8fa5a116f8ef,นาย ปรีดา บุญเพลิง,95de0377-402b-40f9-8427-8fa5a116f8ef,กล้าธรรม,นายกรัฐมนตรี ครม. คณะที่ 65 (อนุทิน ชาญวีรกูล),,
a79eb4ac-6ac0-4149-86d3-30cf16e11911,"ร่างพระราชบัญญัติยกเลิกคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๗/๒๕๕๘ เรื่อง การปฏิบัติหน้าที่ของคณะกรรมการคุรุสภา คณะกรรมการส่งเสริม
สวัสดิการและสวัสดิภาพครูและบุคลากรทางการศึกษา และคณะกรรมการบริหารองค์การค้าของสำนักงานคณะกรรมการส่งเสริมสวัสดิการและสวัสดิภาพครู
และบุคลากรทางการศึกษา ลงวันที่ ๑๖ เมษายน พุทธศักราช ๒๕๕๘ และคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๑๗/๒๕๖๐ เรื่อง แก้ไขเพิ่มเติม
คำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๗/๒๕๕๘ ลงวันที่ ๒๑ มีนาคม พุทธศักราช ๒๕๖๐  พ.ศ. ....","ยกเลิกคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๗/๒๕๕๘ เรื่อง การปฏิบัติหน้าที่ของคณะกรรมการคุรุสภา คณะกรรมการส่งเสริมสวัสดิการ
และสวัสดิภาพครูและบุคลากรทางการศึกษา และคณะกรรมการบริหารองค์การค้าของสำนักงานคณะกรรมการส่งเสริมสวัสดิการและสวัสดิภาพครู
และบุคลากรทางการศึกษา ลงวันที่ ๑๖ เมษายน พุทธศักราช ๒๕๕๘ และคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๑๗/๒๕๖๐ เรื่อง
แก้ไขเพิ่มเติมคำสั่งหัวหน้าคณะรักษาความสงบแห่งชาติ ที่ ๗/๒๕๕๘ ลงวันที่ ๒๑ มีนาคม พุทธศักราช ๒๕๖๐            ",555,45581,NORMAL_BILL,99/2567,"[""การศึกษา"",""บริหารราชการ""]",PENDING,,,,29/9/2025 23:39,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,a34eece6-da03-4f1c-98be-75f9035ee737,นาย ณัฐวุฒิ ประเสริฐสุวรรณ,a34eece6-da03-4f1c-98be-75f9035ee737,ชาติไทยพัฒนา,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),พรรคฝ่ายรัฐบาล,พรรคการเมือง
8034463a-019b-4016-92cb-3e9e68fa897e,ร่างพระราชบัญญัติยกเลิกคำสั่งหัวคณะรักษาความสงบแห่งชาติ ที่ ๑๖/๒๕๖๐ เรื่อง การบริหารงานบุคคลของข้าราชการครูและบุคลากรทางการศึกษา ลงวันที่ ๒๑ มีนาคม พุทธศักราช ๒๕๖๐ พ.ศ. ....,"ยกเลิกคำสั่งหัวคณะรักษาความสงบแห่งชาติ ที่ ๑๖/๒๕๖๐ เรื่อง การบริหารงานบุคคลของข้าราชการครูและบุคลากรทางการศึกษา ลงวันที่ ๒๑ มีนาคม พุทธศักราช ๒๕๖๐
โดยที่คำสั่งดังกล่าวได้กำหนดมาตรการและกลไกลเพื่อแก้ปัญหาในการบริหารงานบุคคลของข้าราชการครูและบุคลากรทางการศึกษาใช้บังคับเป็นเวลานาน และมีบทบัญญัติบางประการ
ไม่สอดคล้องกับสภาพการณ์ในปัจจุบัน จึงต้องมีการบริหารทรัพยากรบุคคลของข้าราชการครูและบุคลากรทางการศึกษาให้สอดคล้องกับบริบททางสังคมและเศรษฐกิจที่เปลี่ยนแปลงไป
ให้องค์กรสามารถเติบโตได้อย่างเข้มแข็ง และสามารถปรับตัวและรับมือกับการเปลี่ยนแปลงให้เหมาะสมกับกาลปัจจุบัน จึงจำเป็นต้องตราพระราชบัญญัตินี้            ",577,45581,NORMAL_BILL,98/2567,"[""การศึกษา"",""บริหารราชการ""]",PENDING,,,,29/9/2025 23:39,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,a34eece6-da03-4f1c-98be-75f9035ee737,นาย ณัฐวุฒิ ประเสริฐสุวรรณ,a34eece6-da03-4f1c-98be-75f9035ee737,ชาติไทยพัฒนา,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),พรรคฝ่ายรัฐบาล,พรรคการเมือง
37df1aed-4c29-45ac-8f12-60fc00819058,ร่างพระราชบัญญัติว่าด้วยค่าบริการพิเศษ พ.ศ. ....,,566,45526,NORMAL_BILL,94/2567,,PENDING,,,,29/9/2025 23:40,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,429ef73f-1b1a-47d3-9e5c-e9e1aab71f59,ดร. สฤษฏ์พงษ์ เกี่ยวข้อง,429ef73f-1b1a-47d3-9e5c-e9e1aab71f59,ภูมิใจไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),,
6eda1a97-b488-45da-b402-7a7c4566fc86,ร่างพระราชบัญญัติสภาชนเผ่าพื้นเมืองแห่งประเทศไทย พ.ศ. ....,"โดยที่รัฐธรรมนูญแห่งราชอาณาจักรไทย พันธกรณีระหว่างประเทศที่ประเทศไทยเป็นภาคี
และร่วมรับรอง ปฏิญญาสหประชาชาติว่าด้วยสิทธิชนเผ่าพื้นเมือง ซึ่งที่ประชุมสมัชชาใหญ่
แห่งสหประชาชาติให้ การรับรองเมื่อวันที่ ๑๓ กันยายน พ.ศ. ๒๕๕๐ ถือเป็นพันธะของรัฐบาล
ที่จะต้องให้การส่งเสริม คุ้มครอง และปกป้อง สิทธิของชนเผ่าพื้นเมืองที่มีอยู่ในประเทศของตน
กลุ่มประชากรชนเผ่าพื้นเมืองในประเทศไทย เป็นชุมชน ชาติพันธุ์ท้องถิ่นดั้งเดิมที่ตั้งถิ่นฐาน
อยู่ในแถบอุษาคเนย์มายาวนาน มีวิถีชีวิตและวัฒนธรรมที่หลากหลาย มีอัตลักษณ์ เฉพาะแตกต่าง
กันไป กระจายตัวอยู่ตามภูมิภาคต่าง ๆ กลุ่มประชากรเหล่านี้มีองค์ความรู้ และภูมิปัญญา รวมทั้ง
มีความมุ่งมั่นที่จะอนุรักษ์พัฒนาและสืบทอดวิถีชีวิต อัตลักษณ์และระบบแบบแผนภูมิปัญญา ของตนเอง
แต่กลุ่มคนเหล่านี้ส่วนใหญ่ยังเป็นผู้ด้อยหรือขาดโอกาสจากกระบวนการพัฒนาของรัฐ ทําให้ถูกจํากัดสิทธิ
ในการพัฒนา ซึ่งก่อให้เกิดความเหลื่อมล้ำและไม่เป็นธรรมในการดํารงวิถีชีวิต ด้วยสถานการณ์ปัจจุบันที่มี
การเปลี่ยนแปลงของโลก จึงเกิดการรวมตัวกันของชนเผ่าพื้นเมืองเพื่อแก้ไขปัญหาและกําหนดวิถีชีวิตของตนเอง
จึงเห็นพ้องกันว่าจักต้องมีกลไกในการส่งเสริม ประสานงาน และแก้ไขปัญหาของตนเองได้อย่างทั่วถึงทุกดน
และสนองตอบต่อวิถีวัฒนธรรมที่หลากหลาย ทั้งยังสอดคล้องกับเจตนารมณ์ของมาตรา ๔๓ และมาตรา ๗๐
ตามรัฐธรรมนูญแห่งราชอาณาจักรไทย พุทธศักราช ๒๕๖๐ จึงมีความจําเป็นที่ต้องตราพระราชบัญญัตินี้",406,45146,NORMAL_BILL,9030/2566,"[""สิทธิมนุษยชน"",""สวัสดิการสังคม""]",PENDING,,,,29/9/2025 23:40,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,,  ,,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),,
6aeeaf3f-784b-4134-84d6-42799b4cc7b8,ร่างพระราชบัญญัติแก้ไขเพิ่มเติมพระราชกำหนดการประมง พ.ศ. ๒๕๕๘ พ.ศ. ....,แก้ไขเพิ่มเติมพระราชกำหนดการประมง พ.ศ. ๒๕๕๘,452,45328,NORMAL_BILL,9/2567,"[""สิ่งแวดล้อม"",""เศรษฐกิจ""]",PENDING,,,,29/9/2025 23:40,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,464880b9-2da9-458a-9c2a-10128119e520,นาย วิชัย สุดสวาสดิ์,464880b9-2da9-458a-9c2a-10128119e520,รวมไทยสร้างชาติ,นายกรัฐมนตรี ครม. คณะที่ 63 (เศรษฐา ทวีสิน),พรรคฝ่ายรัฐบาล,พรรคการเมือง
2d6322cb-92a5-4dff-baad-d6071e604ad5,ร่างพระราชบัญญัติผู้สูงอายุ (ฉบับที่ ..) พ.ศ. ....,แก้ไขเพิ่มเติมพระราชบัญญัติผู้สูงอายุ พ.ศ. ๒๕๔๖ เพื่อปรับปรุงสิทธิผู้สูงอายุให้มีสิทธิได้รับการคุ้มครอง การส่งเสริม และการสนับสนุนในด้านการจ่ายเงินบำนาญพื้นฐานประชาชนเป็นรายเดือนอย่างทั่วถึงและเป็นธรรม โดยเป็นการจ่ายเงินบำนาญพื้นฐานเป็นรายเดือนเพื่อเป็นหลักประกันรายได้แก่ผู้สูงอายุถ้วนหน้าในแต่ละเดือนไม่น้อยกว่าระดับรายได้ตามเส้นความยากจนที่กำหนดโดยสภาพัฒนาเศรษฐกิจและสังคมแห่งชาติ,464,45320,NORMAL_BILL,9/2567,"[""สวัสดิการสังคม""]",REJECT,,,f733d005-9091-407e-bbf0-1aaea12f02c5,29/9/2025 23:40,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,1afd00e0-1e07-4d48-9d77-94ab505f8b7e,นาย ณัฐชา บุญไชยอินสวัสดิ์,1afd00e0-1e07-4d48-9d77-94ab505f8b7e,ประชาชน,นายกรัฐมนตรี ครม. คณะที่ 63 (เศรษฐา ทวีสิน),พรรคฝ่ายค้าน,พรรคการเมือง
16d590fd-3488-459e-87c5-97f9dec880a9,ร่างพระราชบัญญัติสภาผู้แทนนิสิตนักศึกษาแห่งประเทศไทย พ.ศ. ....,ให้มีกฎหมายว่าด้วยสภาผู้แทนนิสิตนักศึกษาแห่งประเทศไทย,363,45121,NORMAL_BILL,9/2566,"[""การศึกษา""]",PENDING,,,,29/9/2025 23:40,24/10/2025 18:49,สภาผู้แทนราษฎร ชุดที่ 26,31b8e5f2-edde-456c-9197-d6dba3406731,นาย เกรียงศักดิ์ ฝ้ายสีงาม,31b8e5f2-edde-456c-9197-d6dba3406731,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 62 (ประยุทธ์ จันทร์โอชา),พรรคฝ่ายค้าน,พรรคการเมือง
26e42850-a625-4c7d-91c0-10e4fe073454,ร่างพระราชบัญญัติขจัดการเลือกปฏิบัติต่อบุคคล พ.ศ. ....,"โดยที่รัฐธรรมนูญแห่งราชอาณาจักรไทย
บัญญัติรับรองศักดิ์ศรีความเป็นมนุษย์ รวมถึงสิทธิและเสรีภาพ ตลอดจนความเสมอภาคของบุคคล 
โดยได้บัญญัติห้ามอย่างชัดแจ้งไม่ให้มีการเลือกปฏิบัติต่อบุคคลอย่างไม่เป็นธรรม ประกอบกับประเทศไทย
มีสัดส่วนความแตกต่างหลากหลายของบุคคลในระดับสูง แต่ในขณะเดียวกัน ปัญหาการเลือกปฏิบัติ
ในสังคมไทยยังมีแนวโน้มสูงอย่างมีนัยสำคัญ จึงมีความจำเป็นต้องมีบทบัญญัติแห่งกฎหมายที่กำหนดหลักเกณฑ์ มาตรการ หรือแนวปฏิบัติในการขจัดการเลือกปฏิบัติต่อบุคคลในภาพรวม รวมถึงองค์กร
ที่มีบทบาทเป็นผู้รับผิดชอบหลักในการใช้บังคับกฎหมายอย่างเป็นเอกภาพ เพื่อให้การขับเคลื่อนกลไก
การขจัดการเลือกปฏิบัติต่อบุคคลเป็นไปอย่างมีประสิทธิภาพต่อไป            ",553,45560,NORMAL_BILL,82/2567,"[""สิทธิมนุษยชน""]",PENDING,,,,29/9/2025 23:40,24/10/2025 18:50,สภาผู้แทนราษฎร ชุดที่ 26,9241b325-286e-44c2-8bce-81e59a85189c,นาย ดนุพร ปุณณกันต์,9241b325-286e-44c2-8bce-81e59a85189c,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),พรรคฝ่ายรัฐบาล,พรรคการเมือง
ac6dc29b-205f-4ec2-b1f8-0443622d280f,ร่างพระราชบัญญัติภาษีส่งเสริมการปกครองส่วนท้องถิ่น พ.ศ. ....,,609,45716,NORMAL_BILL,8/2568,,PENDING,,,,29/9/2025 23:40,24/10/2025 18:50,สภาผู้แทนราษฎร ชุดที่ 26,4cc8dfaf-e5ce-41f4-94d3-53bf858308b4,นาย อนุทิน ชาญวีรกูล,4cc8dfaf-e5ce-41f4-94d3-53bf858308b4,ภูมิใจไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),พรรคฝ่ายรัฐบาล,พรรคการเมือง
dd76b506-b40a-4bb6-8f68-821d4f4855aa,ร่างพระราชบัญญัติแก้ไขเพิ่มเติมพระราชกำหนดการประมง พ.ศ ๒๕๕๘ พ.ศ. ....,แก้ไขเพิ่มเติมพระราชกำหนดการประมง พ.ศ ๒๕๕๘,450,45322,NORMAL_BILL,8/2567,"[""การเกษตร""]",PENDING,,,,29/9/2025 23:40,24/10/2025 18:50,สภาผู้แทนราษฎร ชุดที่ 26,f1ba25da-9e84-4b53-8f2a-bdc719b3440b,พันตำรวจเอก ทวี สอดส่อง,f1ba25da-9e84-4b53-8f2a-bdc719b3440b,ประชาชาติ,นายกรัฐมนตรี ครม. คณะที่ 63 (เศรษฐา ทวีสิน),พรรคฝ่ายรัฐบาล,พรรคการเมือง
ae219940-a508-4035-862c-0b55e4298e19,ร่างพระราชบัญญัติระเบียบบริหารราชการฝ่ายรัฐสภา (ฉบับที่ ..) พ.ศ. ....,"ร่างพระราชบัญญัติฉบับนี้เป็นการแก้ไขเพิ่มเติมพระราชบัญญัติระเบียบบริหารราชการ
ฝ่ายรัฐสภา พ.ศ. ๒๕๕๔ โดยที่การบริหารจัดการงบประมาณรายจ่ายของส่วนราชการสังกัดรัฐสภาได้รับ
การจัดสรรงบประมาณเป็นเงินอุดหนุน แต่หากไม่สามารถเบิกจ่ายได้ทันภายในปีงบประมาณหรือมีเงินเหลือจ่ายเมื่อสิ้นปีงบประมาณ ส่วนราชการสังกัดรัฐสภาต้องดำเนินการขอกันเงินไว้เบิกจ่ายต่อกระทรวงการคลังหรือ
ส่งเงินคืนคลัง ทำให้การบริหารจัดการงบประมาณของส่วนราชการสังกัดรัฐสภาไม่มีความคล่องตัว และเพื่อให้การดำเนินงานของส่วนราชการสังกัดรัฐสภามีประสิทธิภาพมากยิ่งขึ้น จึงสมควรกำหนดให้ส่วนราชการสังกัดรัฐสภาสามารถนำเงินงบประมาณประจำปีเหลือจ่ายมาใช้ในปีงบประมาณถัดไป จึงมีการแก้ไขเพิ่มเติมและ
มีรายละเอียด ดังนี้
๑. ให้เพิ่มมาตรา ๑๓/๑ โดยกำหนดให้รายได้และทรัพย์สินในการดำเนินกิจการของส่วนราชการสังกัดรัฐสภา ประกอบด้วย (ร่างมาตรา ๓)
(๑) เงินอุดหนุนที่ได้รับตามมาตรา ๑๓ 
(๒) รายได้จากค่าธรรมเนียมหรือทรัพย์สินของส่วนราชการสังกัดรัฐสภา
(๓) ทรัพย์สินที่มีผู้อุทิศให้แก่ส่วนราชการสังกัดรัฐสภา
(๔) ดอกผลหรือประโยชน์ของเงินหรือทรัพย์สินของส่วนราชการสังกัดรัฐสภา
(๕) เงินที่ได้รับชำระตามอำนาจหน้าที่หรือสัญญา
(๖) รายได้อื่นตามที่กฎหมายกำหนด
๒. ให้เพิ่มมาตรา ๑๓/๒ โดยกำหนดให้รายได้ของส่วนราชการสังกัดรัฐสภาไม่เป็นรายได้ที่ต้องนำส่งคลังตามกฎหมายว่าด้วยเงินคงคลัง กฎหมายว่าด้วยวิธีการงบประมาณ หรือกฎหมายอื่น (ร่างมาตรา ๓)            ",550,45546,NORMAL_BILL,78/2567,"[""บริหารราชการ""]",REJECT,,,909a67b6-3453-46c5-b391-c935ae4e478d,29/9/2025 23:40,24/10/2025 18:50,สภาผู้แทนราษฎร ชุดที่ 26,17503b16-6423-4457-a29a-c68f2c84521c,นาย ประเสริฐ บุญเรือง,17503b16-6423-4457-a29a-c68f2c84521c,เพื่อไทย,นายกรัฐมนตรี ครม. คณะที่ 64 (แพทองธาร ชินวัตร),พรรคฝ่ายรัฐบาล,พรรคการเมือง
